reference_num,name,lat,lon,diameter,confidence,elevation,rho,dn_inside,dn_outside,dn_difference,continous_ejecta_rad,flow_length,dark_halo_diameter,ejecta_completeness,rim_completeness,planform,morphologic_class,central_structure_diameter,wall_terracing,wall_width,multiple_crater,floor_reflectivity,parabolic_feature,impactor_direction,multi_asteroid_grp_num,terrain,interior_flat_floor,exterior_embayment,tectionically_deformed,degradation_state,comments,wall_terracing_detail,multicrater_detail,planform_detail,morph_class_detail,floor_reflectivity_detail,parabolic_detail,terrain_detail,interior_floor_detail,exterior_embayment_detail,techtonically_deformed_detail,degradation_state_detail
770,Bachira,26.477,10.03,6.9,1,6050.91,3.18,0,0,0,10.4,0.0,0,1.0,1.0,i,2,0.0,u,0.0,s,b,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
771,Masha,60.714,88.558,6.9,1,6051.57,1.27,0,0,0,8.8,0.0,0,0.6,0.9,i,2,0.0,u,0.0,m,i,n,sse,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
772,Simbya,-74.417,129.918,6.9,2,6051.25,2.23,0,0,0,9.0,0.0,0,0.5,1.0,i,2,0.0,u,0.0,s,i,n,wnw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
773,Umaima,-23.242,195.445,6.8,1,6052.15,2.23,0,0,0,15.7,0.0,0,1.0,1.0,c,2,0.0,u,0.0,s,i,n,w,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
774,Zlata,64.628,333.922,6.8,1,6054.8,3.82,0,0,0,6.5,0.0,0,0.6,1.0,p,2,0.0,u,0.7,s,i,n,null,0,lp,y,m,n,1,degraded, structurally controlled but undeformed,unterraced,single crater,polygonal,knobby base,intermediate,no,Lakshmi planum,yes,maybe,no,pristine with ejecta
775,crater_at_34.5S_281.2E,-34.519,281.197,6.8,3,6052.49,0.0,0,0,0,0.0,0.0,0,0.0,1.0,e,0,0.0,u,0.0,s,i,n,null,0,pf,n,y,n,3,null,unterraced,single crater,null,flat floor,intermediate,no,null,no,yes,no,highly degraded
776,crater_at_55.4S_129.0E,-55.432,128.99,6.7,1,6051.03,2.23,0,0,0,9.6,0.0,60,0.8,1.0,i,2,0.0,u,0.0,m,i,n,nnw,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
777,Umkana,-53.253,198.576,6.7,1,6051.08,2.86,0,0,0,11.9,0.0,0,0.5,1.0,i,2,0.0,u,0.0,s,d,n,e,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,dark,no,plains,no,no,no,pristine with ejecta
778,Tiffany,-8.687,22.887,6.7,1,6051.06,2.55,0,0,0,10.4,0.0,35,0.7,0.9,c,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,1,faded halo,unterraced,single crater,circular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
779,Eugenia,80.579,105.468,6.7,1,0.0,2.86,0,0,0,14.0,0.0,0,0.8,1.0,i,2,0.0,u,0.0,m,d,n,nw,0,pf,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,dark,no,null,no,no,no,pristine with ejecta
78,Ruslanova,83.942,16.296,45.3,1,6050.65,1.91,0,0,0,22.9,0.0,0,1.0,1.0,c,3,9.9,t,5.3,s,i,n,null,0,t,y,n,n,1,digital image (PIDR) not available,terraced,single crater,circular,central peak,intermediate,no,tessera and mountain belts,yes,no,no,pristine with ejecta
780,Urazbike,-9.003,202.487,6.7,2,6052.75,0.95,0,0,0,8.5,0.0,30,0.7,1.0,i,2,0.0,u,0.0,s,b,n,n,0,pf,n,n,y,2,null,unterraced,single crater,irregular,knobby base,bright,no,null,no,no,yes,no ejecta
781,Marere,19.562,65.776,6.7,2,6051.15,2.23,0,0,0,8.0,0.0,0,0.5,0.8,i,2,0.0,u,0.0,s,i,n,ne,0,pf,n,n,n,2,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,no,no,no ejecta
782,Hapei,66.12,177.97,6.7,2,6050.72,3.18,0,0,0,10.9,14.6,30,1.0,1.0,i,2,0.0,u,0.0,m,d,n,nnw,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,dark,no,plains,no,no,no,pristine with ejecta
783,Chechek,-2.532,272.294,6.6,1,6053.38,3.18,0,0,0,8.3,0.0,0,0.5,0.9,i,2,0.0,u,0.0,s,i,n,ene,0,t,n,m,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,tessera and mountain belts,no,maybe,no,pristine with ejecta
784,Ortensia,7.677,155.684,6.6,1,6051.78,1.91,0,0,0,17.7,0.0,50,0.7,1.0,i,2,0.0,u,0.0,s,b,n,nw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
785,Zuhrah,34.67,356.953,6.6,1,6050.81,2.86,0,0,0,6.6,0.0,42,0.5,0.7,i,2,0.0,u,0.0,s,i,n,se,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
786,Ogulbek,2.4,145.1,6.6,2,6052.29,2.86,0,0,0,12.9,0.0,70,0.4,0.8,i,2,0.0,u,0.0,s,d,n,se,0,pf,n,n,n,1,null,unterraced,single crater,irregular,knobby base,dark,no,null,no,no,no,pristine with ejecta
787,Bette,-24.566,347.899,6.5,1,6051.37,2.86,0,0,0,11.0,0.0,0,0.6,0.6,i,2,0.0,u,0.0,m,i,n,ese,0,pf,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
788,Afiruwa,4.341,3.818,5.0,2,6051.62,2.23,0,0,0,9.7,0.0,0,0.8,0.8,i,2,0.0,u,0.0,f,i,n,null,0,pf,n,n,n,1,null,unterraced,crater field,irregular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
789,Nuon,78.602,336.666,6.5,2,6051.84,3.18,0,0,0,3.7,0.0,0,0.2,0.7,i,0,0.0,u,0.0,s,d,n,e,0,t,m,n,m,2,possible degraded crater,unterraced,single crater,irregular,flat floor,dark,no,tessera and mountain belts,maybe,no,maybe,no ejecta
79,Corpman,0.333,151.848,45.1,1,6052.21,3.5,92,98,-6,19.9,128.6,110,1.0,1.0,c,5,15.6,t,3.8,s,d,n,null,0,p,y,n,n,1,null,terraced,single crater,circular,peak rings,dark,no,plains,yes,no,no,pristine with ejecta
790,Izudyr,-53.951,135.203,6.4,1,6050.93,2.55,0,0,0,9.7,0.0,40,0.6,1.0,i,2,0.0,u,0.0,s,i,n,ne,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
791,Karo,21.926,37.243,6.4,1,6051.84,1.59,0,0,0,16.5,0.0,0,0.9,1.0,c,2,0.0,u,0.0,s,b,n,null,0,pf,n,n,n,1,null,unterraced,single crater,circular,knobby base,bright,no,null,no,no,no,pristine with ejecta
792,Ayashe,22.643,31.471,6.4,1,6051.72,1.91,0,0,0,5.1,0.0,0,0.5,0.8,c,2,0.0,u,0.0,s,b,n,se,0,p,n,m,n,1,null,unterraced,single crater,circular,knobby base,bright,no,plains,no,maybe,no,pristine with ejecta
793,Veta,42.621,349.487,6.4,1,6050.57,1.59,0,0,0,7.5,0.0,50,1.0,0.9,i,2,0.0,u,0.0,s,i,n,ne,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
794,crater_at_54.1S_55.0E,-54.07,55.013,6.4,2,6052.81,1.91,0,0,0,0.0,0.0,0,0.0,1.0,c,2,0.0,u,0.0,s,i,n,null,0,ri,null,y,y,3,null,unterraced,single crater,circular,knobby base,intermediate,no,rift,null,yes,yes,highly degraded
795,Parishan,-0.2,146.5,6.4,2,6052.23,2.23,0,0,0,11.4,0.0,0,1.0,1.0,c,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
796,Puhioia,20.664,69.43,6.4,3,6051.02,0.0,0,0,0,7.6,0.0,0,0.4,0.7,i,2,0.0,u,0.0,s,b,n,sw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
797,Agoe,13.12,4.254,6.3,1,6051.68,2.55,0,0,0,12.8,0.0,0,0.6,1.0,p,2,0.0,u,0.0,s,i,n,w,0,p,n,n,n,1,null,unterraced,single crater,polygonal,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
798,Yambika,32.645,208.683,6.3,1,6051.68,1.27,0,0,0,13.6,0.0,80,1.0,1.0,c,2,0.0,u,0.0,s,b,n,null,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
799,Ayisatu,34.6,5.531,6.3,1,6050.68,2.55,0,0,0,10.1,0.0,40,0.6,0.8,e,2,0.0,u,0.0,s,i,n,sse,0,pf,n,n,n,1,null,unterraced,single crater,null,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
8,Rosa Bonheur,9.746,288.809,102.2,1,6052.0,2.55,124,112,12,54.8,137.6,0,1.0,1.0,c,5,59.7,t,0.0,s,i,n,null,0,pf,y,n,y,1,floor of inner ring darker than outer,terraced,single crater,circular,peak rings,intermediate,no,null,yes,no,yes,pristine with ejecta
80,Leyster,0.967,260.061,45.1,1,6051.24,1.59,94,106,-12,35.0,51.3,130,1.0,1.0,c,5,25.6,t,3.9,s,d,n,null,0,p,y,n,n,1,null,terraced,single crater,circular,peak rings,dark,no,plains,yes,no,no,pristine with ejecta
800,Zerine,-29.569,258.619,6.3,2,6052.22,1.59,0,0,0,12.5,0.0,0,0.7,1.0,e,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,y,1,null,unterraced,single crater,null,knobby base,intermediate,no,null,no,no,yes,pristine with ejecta
801,Pavlinka,-25.509,158.739,6.3,2,6053.22,3.18,0,0,0,4.4,0.0,0,0.3,1.0,p,2,0.0,u,0.0,s,i,n,null,0,pf,n,y,y,3,null,unterraced,single crater,polygonal,knobby base,intermediate,no,null,no,yes,yes,highly degraded
802,Kumudu,61.255,154.096,6.3,2,6050.32,2.86,0,0,0,6.3,0.0,0,0.5,1.0,i,2,0.0,u,0.0,m,d,n,ne,0,pf,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,dark,no,null,no,no,no,pristine with ejecta
803,crater_at_25.3S_239.9E,-25.264,239.878,6.3,3,6051.54,0.0,0,0,0,8.5,0.0,30,0.3,1.0,i,2,0.0,u,0.0,f,i,n,null,0,p,n,n,n,1,null,unterraced,crater field,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
804,Dunghe,-56.181,295.348,6.2,1,6051.01,2.23,0,0,0,18.8,0.0,40,0.5,1.0,i,2,0.0,u,0.0,s,i,n,e,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
805,Paige,-1.236,24.649,6.2,1,6051.13,2.23,0,0,0,14.0,0.0,0,0.7,1.0,c,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
806,Nelike,-26.769,329.174,6.1,1,6051.97,1.59,0,0,0,6.8,13.6,30,1.0,1.0,c,2,0.0,u,0.0,s,b,n,null,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
807,Vasilutsa,16.491,334.387,6.1,1,6050.45,1.91,0,0,0,6.6,13.0,40,0.5,0.7,p,2,0.0,u,0.0,s,b,n,ene,0,p,n,n,n,1,null,unterraced,single crater,polygonal,knobby base,bright,no,plains,no,no,no,pristine with ejecta
808,Hiromi,35.212,287.319,6.1,1,6053.37,3.82,0,0,0,3.8,0.0,0,0.2,0.8,i,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,3,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,no,no,highly degraded
809,crater_at_52.5N_298.8E,52.537,298.83,4.4,1,6050.8,1.91,0,0,0,11.2,0.0,0,0.8,1.0,i,2,0.0,u,0.0,f,i,n,null,0,p,n,n,n,1,null,unterraced,crater field,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
81,Obukhova,70.725,289.757,44.9,1,6051.69,3.82,80,97,-17,41.3,0.0,0,0.6,1.0,c,5,23.6,t,5.2,s,d,n,null,0,pf,y,n,n,1,null,terraced,single crater,circular,peak rings,dark,no,null,yes,no,no,pristine with ejecta
810,Vard,17.515,314.543,6.1,2,6051.23,0.95,0,0,0,5.8,0.0,0,0.5,1.0,c,2,0.0,u,0.0,s,i,n,null,0,v,null,y,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,volcano,null,yes,no,pristine with ejecta
811,Domnika,18.4,294.3,6.1,2,6051.9,0.95,0,0,0,8.6,0.0,30,1.0,1.0,i,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
812,Yerguk,42.749,226.792,6.1,2,6051.84,0.64,0,0,0,7.7,0.0,0,0.8,1.0,c,2,0.0,u,0.0,s,i,n,null,0,c,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,coronae,no,no,no,pristine with ejecta
813,Akosua,-58.551,18.067,6.1,3,6052.31,0.0,0,0,0,0.0,0.0,0,0.0,0.7,c,0,0.0,u,0.0,s,d,n,null,0,t,n,y,y,3,null,unterraced,single crater,circular,flat floor,dark,no,tessera and mountain belts,no,yes,yes,highly degraded
814,Iraida,27.818,107.982,6.0,1,6050.65,1.91,0,0,0,13.4,0.0,0,1.0,1.0,c,2,0.0,u,0.0,s,i,n,sw,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
815,Rampyari,50.654,179.279,6.0,1,6050.75,2.23,0,0,0,25.2,33.5,80,0.9,0.9,i,2,0.0,u,0.0,s,b,n,nw,0,pf,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,null,no,no,no,pristine with ejecta
816,Maa-Ling,-14.717,359.459,6.0,2,6051.04,1.59,0,0,0,13.1,25.7,0,1.0,1.0,e,2,0.0,u,0.0,m,i,n,e,0,pf,n,n,n,1,flows are dark,unterraced,multiple floor,null,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
817,Madina,22.731,58.056,6.0,2,6051.3,1.91,0,0,0,9.6,0.0,0,0.4,1.0,e,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,2,null,unterraced,single crater,null,knobby base,intermediate,no,null,no,no,no,no ejecta
818,crater_at_61.3S_182.7E,-61.308,182.699,5.9,1,6051.16,2.86,0,0,0,12.1,0.0,0,0.2,1.0,i,2,0.0,u,0.0,s,i,n,null,13,p,n,n,n,1,may be partially buried by ejecta of larger crater to nw,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
819,Eini,-41.628,96.457,5.9,1,6050.91,2.86,0,0,0,9.0,0.0,30,0.7,1.0,i,2,0.0,u,0.0,s,i,n,sse,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
82,crater_at_6.4S_284.8E,-6.427,284.808,44.9,3,6053.07,0.0,0,0,0,0.0,0.0,0,0.0,0.6,i,0,0.0,u,0.0,s,b,n,null,0,t,n,y,y,3,null,unterraced,single crater,irregular,flat floor,bright,no,tessera and mountain belts,no,yes,yes,highly degraded
820,Cholpon,40.034,290.005,5.9,1,6051.52,3.5,0,0,0,9.4,0.0,0,1.0,1.0,c,2,0.0,u,0.0,s,b,n,null,0,pf,n,n,y,1,null,unterraced,single crater,circular,knobby base,bright,no,null,no,no,yes,pristine with ejecta
821,Devorah,-22.535,343.418,5.9,2,6051.57,3.18,0,0,0,7.4,0.0,0,0.9,0.7,i,2,0.0,u,0.0,m,i,n,ese,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
822,crater_at_35.9N_164.5E,35.851,164.47,5.9,2,6051.13,1.59,0,0,0,13.0,0.0,80,0.3,0.8,i,2,0.0,u,0.0,m,d,n,null,0,p,n,n,n,2,null,unterraced,multiple floor,irregular,knobby base,dark,no,plains,no,no,no,no ejecta
823,Ruit,-25.548,72.965,5.8,1,6051.29,0.95,0,0,0,11.4,0.0,80,1.0,1.0,c,2,0.0,u,0.0,s,b,n,sw,0,c,n,n,y,1,null,unterraced,single crater,circular,knobby base,bright,no,coronae,no,no,yes,pristine with ejecta
824,Patimat,-1.264,156.55,5.8,2,6051.84,1.91,0,0,0,7.5,10.3,0,1.0,1.0,i,2,0.0,u,0.0,m,i,n,null,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
825,Defa,32.215,11.265,5.8,2,6051.04,3.18,0,0,0,10.3,25.9,0,1.0,0.5,i,2,0.0,u,0.0,s,b,n,ne,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
826,Altana,1.448,69.87,5.7,1,6053.47,2.23,0,0,0,9.7,0.0,0,0.7,1.0,c,2,0.0,u,0.0,s,i,n,null,0,t,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,tessera and mountain belts,no,no,no,pristine with ejecta
827,crater_at_6.4S_274.2E,-6.392,274.154,2.7,2,6052.26,3.5,0,0,0,5.7,0.0,50,0.2,1.0,i,2,0.0,u,0.0,f,i,n,w,0,p,n,n,n,1,null,unterraced,crater field,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
828,Esterica,36.736,3.638,5.7,2,6050.66,3.18,0,0,0,9.3,6.6,30,1.0,0.9,i,2,0.0,u,0.0,m,i,n,null,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
829,crater_at_2.6N_50.4E,2.638,50.421,5.6,1,6051.73,1.59,0,0,0,15.3,0.0,0,0.7,0.9,i,2,0.0,u,0.0,m,i,n,nne,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
83,Rhys,8.589,298.81,44.0,1,6051.78,1.91,134,127,7,30.0,0.0,0,0.8,1.0,c,3,16.3,t,7.6,s,i,n,sse,0,p,y,n,n,1,null,terraced,single crater,circular,central peak,intermediate,no,plains,yes,no,no,pristine with ejecta
830,Icheko,6.598,97.91,5.6,1,6053.53,2.86,0,0,0,9.1,0.0,0,0.5,1.0,i,2,0.0,u,0.0,s,i,n,sse,0,pf,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
831,Wendla,22.52,207.634,5.6,1,6051.9,1.27,0,0,0,10.2,0.0,30,0.8,1.0,i,2,0.0,u,0.0,s,b,n,nne,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
832,crater_at_55.2N_350.6E,55.153,350.635,5.6,2,6051.8,1.59,0,0,0,6.4,0.0,45,0.7,0.8,i,2,0.0,u,0.0,m,i,n,null,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
833,Flutra,-68.392,112.101,5.5,1,6051.9,2.23,0,0,0,10.4,0.0,0,0.5,1.0,i,2,0.0,u,0.0,s,i,n,sw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
834,Mbul'di,23.84,74.74,5.5,1,6050.73,2.86,0,0,0,10.1,0.0,0,0.8,0.9,i,2,0.0,u,0.0,s,i,n,e,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
835,Istadoy,-51.784,132.615,5.5,2,6051.18,2.23,0,0,0,5.0,14.2,50,0.4,1.0,i,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
836,Tehina,-30.35,76.436,5.4,1,6051.08,1.27,0,0,0,14.3,13.7,0,0.9,1.0,i,2,0.0,u,0.0,s,i,n,n,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
837,Sheila,19.958,50.208,5.4,1,6051.63,1.91,0,0,0,5.7,0.0,20,1.0,1.0,i,2,0.0,u,0.0,s,b,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
838,Degu,27.276,289.861,5.4,1,6053.29,3.5,0,0,0,8.7,0.0,30,1.0,1.0,i,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
839,Janyl,-27.966,138.818,5.4,2,6053.03,1.59,0,0,0,9.5,0.0,0,0.7,0.9,i,2,0.0,u,0.0,s,i,n,ene,0,pf,n,m,n,2,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,maybe,no,no ejecta
84,Austen,-25.006,168.435,43.9,1,6052.47,2.86,137,118,19,32.2,40.2,110,1.0,1.0,c,4,15.7,t,8.3,s,b,n,null,9,ri,y,n,n,1,null,terraced,single crater,circular,several peaks,bright,no,rift,yes,no,no,pristine with ejecta
840,Hiriata,15.275,23.481,5.3,1,6051.59,2.86,0,0,0,19.5,0.0,0,1.0,1.0,c,2,0.0,u,0.0,s,b,n,nw,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,bright,no,plains,no,no,no,pristine with ejecta
841,Dheepa,-21.617,176.349,4.7,2,6052.55,1.91,0,0,0,12.0,0.0,40,0.4,1.0,i,2,0.0,u,0.0,f,i,n,nw,0,p,n,n,n,1,null,unterraced,crater field,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
842,Dafina,28.62,244.148,5.3,2,6051.44,1.27,0,0,0,11.1,20.3,60,0.7,1.0,i,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,no,no,pristine with ejecta
843,Tolgonay,68.801,271.129,5.3,2,6051.74,2.55,0,0,0,9.7,0.0,0,0.6,1.0,i,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
844,Georgina,-20.375,58.772,5.2,1,6051.24,1.91,0,0,0,9.5,0.0,40,1.0,1.0,c,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
845,Kollado,-61.006,53.385,5.2,2,6052.05,3.82,0,0,0,8.1,0.0,0,0.6,1.0,i,2,0.0,u,0.0,s,d,n,sw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,dark,no,plains,no,no,no,pristine with ejecta
846,Nyal'ga,17.038,64.529,5.2,2,6051.49,1.59,0,0,0,8.4,0.0,0,0.2,0.8,i,2,0.0,u,0.0,s,i,n,null,0,pf,n,n,n,2,null,unterraced,single crater,irregular,knobby base,intermediate,no,null,no,no,no,no ejecta
847,Zurka,-12.855,275.251,5.1,1,6053.16,2.86,0,0,0,9.4,0.0,0,0.5,1.0,i,2,0.0,u,0.0,s,i,n,sse,0,ri,n,n,y,2,null,unterraced,single crater,irregular,knobby base,intermediate,no,rift,no,no,yes,no ejecta
848,Raymonde,48.373,191.521,5.1,1,6051.4,2.86,0,0,0,12.4,0.0,0,0.4,1.0,i,2,0.0,u,0.0,s,i,n,nw,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
849,crater_at_6.4N_83.4E,6.376,83.392,5.1,2,6052.0,2.55,0,0,0,5.4,0.0,80,0.2,0.9,i,2,0.0,u,0.0,s,d,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,dark,no,plains,no,no,no,pristine with ejecta
85,Manzolini,25.651,91.352,43.7,2,6051.67,2.55,74,78,-4,29.6,139.2,0,1.0,1.0,i,5,9.6,u,0.0,s,d,n,null,0,p,y,n,n,2,null,unterraced,single crater,irregular,peak rings,dark,no,plains,yes,no,no,no ejecta
850,Radmila,69.091,167.051,5.1,2,6050.44,3.18,0,0,0,9.2,0.0,0,0.9,1.0,c,2,0.0,u,0.0,s,d,n,ne,0,p,y,n,n,1,null,unterraced,single crater,circular,knobby base,dark,no,plains,yes,no,no,pristine with ejecta
851,Zula,7.277,282.052,5.1,3,6051.27,0.0,0,0,0,8.9,21.9,50,1.0,1.0,e,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,null,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
852,Ndella,-15.924,60.703,5.0,2,6051.22,1.91,0,0,0,7.7,0.0,0,0.5,1.0,c,2,0.0,u,0.0,s,b,n,null,0,v,null,y,y,3,null,unterraced,single crater,circular,knobby base,bright,no,volcano,null,yes,yes,highly degraded
853,Fiona,4.988,166.625,5.0,2,6051.4,3.5,0,0,0,6.6,6.4,30,0.9,1.0,i,2,0.0,u,0.0,s,i,n,null,0,p,n,n,n,1,null,unterraced,single crater,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
854,Sayligul,73.558,172.936,4.9,1,6051.72,2.86,0,0,0,6.2,0.0,0,0.9,1.0,i,2,0.0,u,0.0,m,i,n,null,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
855,Nakai,-61.022,286.208,4.9,2,6051.37,2.55,0,0,0,13.0,0.0,40,0.5,1.0,i,2,0.0,u,0.0,m,d,n,null,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,dark,no,plains,no,no,no,pristine with ejecta
856,Firuza,51.834,107.98,4.9,3,6051.5,0.0,0,0,0,11.0,25.0,0,0.5,0.9,c,2,0.0,u,0.0,s,i,n,e,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
857,crater_at_55.0N_124.5E,55.009,124.473,4.8,1,6051.51,2.55,0,0,0,8.3,0.0,0,0.5,1.0,i,2,0.0,u,0.0,m,i,n,sw,0,p,n,n,n,1,null,unterraced,multiple floor,irregular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
858,crater_at_14.7S_184.0E,-14.742,184.035,4.8,2,6053.65,0.95,0,0,0,6.4,0.0,0,0.7,1.0,c,2,0.0,u,0.0,s,i,n,se,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
859,Teumere,-38.223,88.09,4.7,1,6051.09,1.91,0,0,0,7.9,0.0,0,0.8,1.0,c,2,0.0,u,0.0,s,i,n,n,0,p,n,n,n,1,null,unterraced,single crater,circular,knobby base,intermediate,no,plains,no,no,no,pristine with ejecta
86,Guan Daosheng,-61.084,181.832,43.0,1,6051.14,2.86,127,89,38,48.6,63.1,0,0.8,1.0,c,3,13.4,t,8.5,s,b,y,nne,13,p,y,n,n,1,null,terraced,single crater,circular,central peak,bright,yes,plains,yes,no,no,pristine with ejecta
